ibge_municipio,ubs_in_operational_source,active_ubs_cnes_st,ubs_with_recent_sia_production,active_ubs_with_recent_sia_production,sia_record_rows,sia_quantity_all_procedures,sia_approved_value,sia_competence_observations,populacao_residente,sia_reporting_coverage_pct,sia_quantity_all_procedures_per_1000,sia_quantity_per_reporting_ubs,production_interpretation,consultation_specific_status
270920,10,10,10,10,1660,6347.0,12582.0,30,23565.0,100.0,269.3401230638659,634.7,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270930,25,23,2,2,2768,19005.0,147843.85000000027,6,59280.0,8.695652173913043,320.59716599190284,9502.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
270940,13,11,11,11,1917,14642.0,713.0,32,24092.0,100.0,607.7536111572306,1331.090909090909,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280010,1,1,1,1,86,216.0,15316.0,2,2170.0,100.0,99.53917050691244,216.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280020,8,8,0,0,0,0.0,0.0,0,20131.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280030,47,47,0,0,0,0.0,0.0,0,602757.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280040,5,5,1,1,27,97.0,970.0,2,10318.0,20.0,9.40104671447955,97.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280050,9,9,7,7,7363,7363.0,0.0,7,18081.0,77.77777777777779,407.223051822355,1051.857142857143,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280060,13,10,1,1,8489,8644.0,43247.88999999982,3,41511.0,10.0,208.23396208233962,8644.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280067,14,14,1,1,173,234.0,4171.149999999994,1,24636.0,7.142857142857142,9.498295177788602,234.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280070,2,2,0,0,0,0.0,0.0,0,7841.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280100,6,6,5,5,2559,26289.0,67149.72999999995,14,18149.0,83.33333333333334,1448.5095597553584,5257.8,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280110,4,3,1,1,357,357.0,2114.790000000007,2,3791.0,33.33333333333333,94.17040358744394,357.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280120,10,9,0,0,0,0.0,0.0,0,26834.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280130,4,4,3,3,119,527.0,11609.0,5,31645.0,75.0,16.653499762995736,175.66666666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280140,4,4,1,1,65,277.0,6873.74,2,19939.0,25.0,13.892371733788053,277.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280150,7,6,1,1,599,839.0,24325.15999999986,3,13853.0,16.666666666666664,60.5644986645492,839.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280160,3,3,0,0,0,0.0,0.0,0,5391.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280170,1,1,1,1,52,4185.0,8775.0,3,17100.0,100.0,244.73684210526318,4185.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280190,2,2,0,0,0,0.0,0.0,0,3824.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280200,3,3,0,0,0,0.0,0.0,0,4340.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280210,17,17,14,14,3473,5355.0,24451.98000000001,34,65078.0,82.35294117647058,82.28587233781,382.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280220,2,2,0,0,0,0.0,0.0,0,5975.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280230,8,8,1,1,23,23.0,5175.0,1,14530.0,12.5,1.582931865106676,23.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280240,7,5,0,0,0,0.0,0.0,0,11096.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280250,2,2,2,2,11202,13312.0,10790.490000000025,6,3037.0,100.0,4383.272966743497,6656.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280260,2,2,0,0,0,0.0,0.0,0,5834.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280270,3,3,1,1,94,4165.0,11057.38,3,8321.0,33.33333333333333,500.54080038456914,4165.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280280,6,6,5,5,1416,8495.0,24027.79000000001,11,16549.0,83.33333333333334,513.3240679195118,1699.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280290,25,24,2,2,315,656.0,4970.0,2,103440.0,8.333333333333332,6.34184068058778,328.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280300,15,14,2,2,2015,2248.0,18509.370000000035,6,40678.0,14.285714285714285,55.26328728059393,1124.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280320,15,14,1,1,51,51.0,11475.0,1,34411.0,7.142857142857142,1.4820842172561102,51.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280330,9,9,1,1,664,9901.0,48392.39000000003,3,16209.0,11.11111111111111,610.8334875686347,9901.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280340,12,12,2,2,51,419.0,8886.0,6,13407.0,16.666666666666664,31.25233087193257,209.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280350,28,21,0,0,0,0.0,0.0,0,101579.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280360,9,9,0,0,0,0.0,0.0,0,23975.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280370,3,3,3,3,692,2810.0,30158.4,9,6838.0,100.0,410.9388710149167,936.6666666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280380,2,2,0,0,0,0.0,0.0,0,3579.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280390,3,3,3,3,426,464.0,18805.450000000008,5,11533.0,100.0,40.23237665828492,154.66666666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280400,6,6,1,1,161,161.0,36225.0,2,15719.0,16.666666666666664,10.242381830905273,161.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280410,3,3,1,1,63,2229.0,17744.88,3,11050.0,33.33333333333333,201.71945701357467,2229.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280420,5,5,3,3,263,12425.0,0.0,8,14336.0,60.0,866.69921875,4141.666666666667,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280430,7,7,1,1,44,44.0,9900.0,1,7822.0,14.285714285714285,5.625159805676297,44.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280440,9,8,2,2,2745,7556.0,11025.07000000021,6,16426.0,25.0,460.00243516376474,3778.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280445,4,4,0,0,0,0.0,0.0,0,9232.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280450,16,10,1,1,81,81.0,18225.0,1,41212.0,10.0,1.9654469571969329,81.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280460,10,10,1,1,119,120.0,16425.0,2,24996.0,10.0,4.800768122899664,120.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280470,3,2,1,1,166,166.0,1660.0,3,6268.0,50.0,26.48372686662412,166.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280480,43,28,1,1,170,855.0,4148.469999999999,3,192330.0,3.571428571428571,4.4454843238184365,855.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280490,8,8,1,1,6200,6598.0,95117.5099999999,3,12502.0,12.5,527.7555591105423,6598.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280500,4,4,1,1,115,451.0,17283.75,3,2778.0,25.0,162.34701223902087,451.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280510,4,3,1,1,2054,3056.0,21390.0,3,7396.0,33.33333333333333,413.196322336398,3056.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280520,3,3,1,1,902,902.0,24213.619999999984,3,5677.0,33.33333333333333,158.88673595208738,902.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280530,3,3,1,1,100,1196.0,0.0,1,7913.0,33.33333333333333,151.14368760267914,1196.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280540,11,11,8,8,460,460.0,28696.95,18,33439.0,72.72727272727273,13.756392236609946,57.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280550,8,6,1,1,70,349.0,9980.64,3,21794.0,16.666666666666664,16.013581719739378,349.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280560,2,2,2,2,7993,10911.0,46184.16999999955,4,26576.0,100.0,410.5583985550873,5455.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280570,9,8,2,2,1533,1679.0,33467.0,6,26618.0,25.0,63.07761665038696,839.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280580,5,5,1,1,247,850.0,10731.970000000012,1,18313.0,20.0,46.41511494566701,850.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280590,6,6,0,0,0,0.0,0.0,0,8748.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280600,1,1,0,0,0,0.0,0.0,0,17033.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280610,4,4,0,0,0,0.0,0.0,0,9295.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280620,11,9,3,3,4034,5325.0,23002.2,8,20279.0,33.33333333333333,262.58691256965335,1775.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280630,8,8,1,1,39,269.0,9299.95,3,13616.0,12.5,19.756169212690953,269.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280640,4,4,2,2,189,456.0,11230.539999999999,6,7346.0,50.0,62.07459842090934,228.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280650,2,2,0,0,0,0.0,0.0,0,3937.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280660,1,1,1,1,934,1270.0,9465.45,3,11092.0,100.0,114.4969347277317,1270.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280670,22,22,1,1,588,588.0,8395.609999999959,2,95612.0,4.545454545454546,6.149855666652722,588.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280680,2,2,1,1,798,3285.0,38651.79000000002,3,10327.0,50.0,318.0981892127433,3285.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280690,2,2,0,0,0,0.0,0.0,0,3243.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280700,2,2,1,1,327,2387.0,14568.599999999997,2,3434.0,50.0,695.1077460687245,2387.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280710,20,16,1,1,157,559.0,33975.0,2,42578.0,6.25,13.128845882850298,559.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280720,3,3,1,1,93,93.0,10125.0,1,7834.0,33.33333333333333,11.871330099565993,93.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280730,2,2,1,1,147,147.0,787.03,2,3274.0,50.0,44.899205864386076,147.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280740,18,13,4,4,23196,32043.0,240467.0400000014,12,50905.0,30.76923076923077,629.4666535703763,8010.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280750,4,4,0,0,0,0.0,0.0,0,12012.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
280760,6,6,1,1,12,1105.0,8423.0,2,23917.0,16.666666666666664,46.201446669732825,1105.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290010,5,5,1,1,66,240.0,13500.0,3,7301.0,20.0,32.872209286399126,240.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290020,8,7,1,1,240,7403.0,51828.29999999999,3,17639.0,14.285714285714285,419.6949940472816,7403.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290030,7,7,0,0,0,0.0,0.0,0,13795.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290035,7,7,0,0,0,0.0,0.0,0,14201.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290040,9,9,0,0,0,0.0,0.0,0,14497.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290050,8,5,1,1,14,14.0,3150.0,2,10604.0,20.0,1.3202565069784986,14.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290060,2,2,0,0,0,0.0,0.0,0,4447.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290070,41,39,0,0,0,0.0,0.0,0,151055.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290080,11,10,0,0,0,0.0,0.0,0,24530.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290090,3,3,3,3,61,61.0,695.0,3,5218.0,100.0,11.6903027980069,20.333333333333332,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290100,11,11,0,0,0,0.0,0.0,0,36521.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290110,12,7,1,1,251,348.0,4500.0,3,24138.0,14.285714285714285,14.417101665423813,348.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290115,14,10,6,6,14,27.0,0.0,9,15137.0,60.0,1.7837087930237168,4.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290120,10,9,0,0,0,0.0,0.0,0,25438.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290130,5,5,1,1,36,93.0,692.73,1,13080.0,20.0,7.110091743119266,93.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290135,7,7,1,1,148,148.0,33300.0,3,15012.0,14.285714285714285,9.858779642952305,148.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290140,5,5,0,0,0,0.0,0.0,0,13732.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290150,7,6,0,0,0,0.0,0.0,0,11031.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290160,2,2,0,0,0,0.0,0.0,0,14206.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290170,5,5,1,1,77,213.0,15975.0,3,11146.0,20.0,19.109994616902927,213.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290180,6,5,0,0,0,0.0,0.0,0,10862.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290190,7,7,1,1,24,66.0,4950.0,1,15922.0,14.285714285714285,4.145207888456224,66.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290195,6,6,1,1,14,1370.0,0.0,2,6913.0,16.666666666666664,198.1773470273398,1370.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290200,7,6,1,1,131,131.0,29475.0,3,13936.0,16.666666666666664,9.400114810562572,131.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290205,4,4,0,0,0,0.0,0.0,0,11557.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290210,25,24,16,16,1179,35682.0,89644.89999999994,46,48294.0,66.66666666666666,738.849546527519,2230.125,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290220,4,4,2,2,79,970.0,4953.0,3,9833.0,50.0,98.6474117766704,485.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290225,5,5,1,1,26,26.0,5850.0,1,10191.0,20.0,2.551270729074674,26.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290230,4,4,1,1,44,50.0,9450.0,1,8677.0,25.0,5.762360262763628,50.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290240,8,8,1,1,29,32.0,5850.0,3,11179.0,12.5,2.8625100635119423,32.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290250,6,6,1,1,482,1352.0,49422.600000000006,3,13614.0,16.666666666666664,99.30953430292345,1352.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290260,6,6,1,1,142,203.0,15300.0,3,18220.0,16.666666666666664,11.141602634467617,203.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290265,7,7,1,1,20,20.0,10500.0,1,11958.0,14.285714285714285,1.6725204883759828,20.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290270,2,2,0,0,0,0.0,0.0,0,51092.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290280,9,9,1,1,326,326.0,73350.0,2,26026.0,11.11111111111111,12.525935602858679,326.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290290,11,11,0,0,0,0.0,0.0,0,36539.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290300,6,6,0,0,0,0.0,0.0,0,13836.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290310,3,3,1,1,278,9224.0,44993.36,3,5775.0,33.33333333333333,1597.2294372294373,9224.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290320,53,40,0,0,0,0.0,0.0,0,159734.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290323,6,6,0,0,0,0.0,0.0,0,13453.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290327,9,9,6,6,1327,37144.0,105739.21000000022,18,15203.0,66.66666666666666,2443.201999605341,6190.666666666667,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290330,5,4,4,4,2858,6340.0,38589.85999999994,8,5833.0,100.0,1086.919252528716,1585.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290340,11,10,1,1,35,114.0,14400.0,1,20121.0,10.0,5.6657223796034,114.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290350,6,6,1,1,168,486.0,36450.0,3,18412.0,16.666666666666664,26.395828807299587,486.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290360,8,8,1,1,3,7621.0,0.0,3,15146.0,12.5,503.16915357190015,7621.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290370,9,7,0,0,0,0.0,0.0,0,13690.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290380,10,10,0,0,0,0.0,0.0,0,16873.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290390,26,26,0,0,0,0.0,0.0,0,65550.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290395,5,4,1,1,57,165.0,12375.0,1,9730.0,25.0,16.95786228160329,165.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290400,6,6,0,0,0,0.0,0.0,0,13622.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290405,8,8,0,0,0,0.0,0.0,0,15844.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290410,9,9,0,0,0,0.0,0.0,0,19322.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290420,9,9,1,1,98,317.0,20025.0,3,11024.0,11.11111111111111,28.75544267053701,317.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290430,7,7,0,0,0,0.0,0.0,0,12943.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290440,5,5,1,1,54,171.0,10800.0,2,9108.0,20.0,18.774703557312254,171.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290450,5,5,2,2,892,1066.0,24254.460000000032,6,11765.0,40.0,90.60773480662982,533.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290460,18,18,0,0,0,0.0,0.0,0,70510.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290470,9,9,1,1,95,305.0,19350.0,3,14804.0,11.11111111111111,20.60253985409349,305.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290475,6,5,1,1,102,102.0,22950.0,3,19589.0,20.0,5.207003930777477,102.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290480,5,3,1,1,83,231.0,17325.0,3,6205.0,33.33333333333333,37.22804190169218,231.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290485,10,10,0,0,0,0.0,0.0,0,16559.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290490,13,13,0,0,0,0.0,0.0,0,29250.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290500,9,9,1,1,49,3555.0,9498.73,2,22462.0,11.11111111111111,158.26729587748198,3555.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290510,2,1,1,1,140,286.0,29484.28,3,10384.0,100.0,27.54237288135593,286.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290515,9,8,2,2,417,6287.0,69298.11999999991,4,11266.0,25.0,558.0507722350435,3143.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290520,15,14,1,1,512,1086.0,12994.549999999988,3,52012.0,7.142857142857142,20.879796969930016,1086.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290530,12,11,1,1,1116,1556.0,108612.6199999995,2,17466.0,9.090909090909092,89.0873697469369,1556.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290540,9,9,0,0,0,0.0,0.0,0,17761.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290550,5,5,1,1,20,20.0,4500.0,1,13080.0,20.0,1.529051987767584,20.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290560,14,12,0,0,0,0.0,0.0,0,22579.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290570,45,42,0,0,0,0.0,0.0,0,300372.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290580,19,19,0,0,0,0.0,0.0,0,30469.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290590,10,9,0,0,0,0.0,0.0,0,30671.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
290600,8,6,2,2,1930,3623.0,376558.05999999994,5,71377.0,33.33333333333333,50.75864774367093,1811.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
