competencia_cnes,regiao_aps,uf_sigla,estado_nome,municipio_nome_aps,ibge_municipio,aps_populacao,qt_esf,qt_eap_20hs,qt_eap_30hs,qt_ecr,qt_cadastro_ecr,qt_eapp_20hs,qt_cadastro_eapp_20hs,qt_eapp_30hs,qt_cadastro_eapp_30hs,qt_esfr,qt_cadastro_esfr,qt_cadastros_ecr_eapp,aps_capacidade_equipe,cobertura_aps_pct,municipio_key
01/2021,SUDESTE,MG,MINAS GERAIS,RIO MANSO,315530,5879.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,119.06,rio_manso
01/2021,SUDESTE,MG,MINAS GERAIS,RIO NOVO,315540,8957.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,117.22,rio_novo
01/2021,SUDESTE,MG,MINAS GERAIS,RIO PARANAÍBA,315550,12335.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,141.87,rio_paranaiba
01/2021,SUDESTE,MG,MINAS GERAIS,RIO PARDO DE MINAS,315560,31045.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,124.01,rio_pardo_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,RIO PIRACICABA,315570,14332.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,97.68,rio_piracicaba
01/2021,SUDESTE,MG,MINAS GERAIS,RIO POMBA,315580,17959.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,116.93,rio_pomba
01/2021,SUDESTE,MG,MINAS GERAIS,RIO PRETO,315590,5485.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,127.62,rio_preto
01/2021,SUDESTE,MG,MINAS GERAIS,RIO VERMELHO,315600,12739.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,109.89,rio_vermelho
01/2021,SUDESTE,MG,MINAS GERAIS,RITÁPOLIS,315610,4562.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,153.44,ritapolis
01/2021,SUDESTE,MG,MINAS GERAIS,ROCHEDO DE MINAS,315620,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,150.86,rochedo_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,RODEIRO,315630,8224.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,127.67,rodeiro
01/2021,SUDESTE,MG,MINAS GERAIS,ROMARIA,315640,3520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,99.43,romaria
01/2021,SUDESTE,MG,MINAS GERAIS,ROSÁRIO DA LIMEIRA,315645,4622.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,151.44,rosario_da_limeira
01/2021,SUDESTE,MG,MINAS GERAIS,RUBELITA,315650,5798.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,241.46,rubelita
01/2021,SUDESTE,MG,MINAS GERAIS,RUBIM,315660,10256.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,136.5,rubim
01/2021,SUDESTE,MG,MINAS GERAIS,SABARÁ,315670,137125.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86625.0,63.17,sabara
01/2021,SUDESTE,MG,MINAS GERAIS,SABINÓPOLIS,315680,15416.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,136.22,sabinopolis
01/2021,SUDESTE,MG,MINAS GERAIS,SACRAMENTO,315690,26374.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,132.7,sacramento
01/2021,SUDESTE,MG,MINAS GERAIS,SALINAS,315700,41699.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,151.08,salinas
01/2021,SUDESTE,MG,MINAS GERAIS,SALTO DA DIVISA,315710,7012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,149.74,salto_da_divisa
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA BÁRBARA,315720,31604.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,121.82,santa_barbara
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA BÁRBARA DO LESTE,315725,8181.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,171.12,santa_barbara_do_leste
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA BÁRBARA DO MONTE VERDE,315727,3182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,109.99,santa_barbara_do_monte_verde
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA BÁRBARA DO TUGÚRIO,315730,4407.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,158.83,santa_barbara_do_tugurio
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA CRUZ DE MINAS,315733,8664.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,121.19,santa_cruz_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA CRUZ DE SALINAS,315737,4107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,170.44,santa_cruz_de_salinas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA CRUZ DO ESCALVADO,315740,4725.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,148.14,santa_cruz_do_escalvado
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA EFIGÊNIA DE MINAS,315750,4381.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,159.78,santa_efigenia_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA FÉ DE MINAS,315760,3826.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,182.95,santa_fe_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA HELENA DE MINAS,315765,6386.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,164.42,santa_helena_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA JULIANA,315770,14255.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,73.65,santa_juliana
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA LUZIA,315780,220444.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178500.0,80.97,santa_luzia
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA MARGARIDA,315790,16302.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,128.81,santa_margarida
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA MARIA DE ITABIRA,315800,10857.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,128.94,santa_maria_de_itabira
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA MARIA DO SALTO,315810,5217.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,134.17,santa_maria_do_salto
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA MARIA DO SUAÇUÍ,315820,14611.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,143.72,santa_maria_do_suacui
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DE CALDAS,315920,8924.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,117.66,santa_rita_de_caldas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DE IBITIPOCA,315940,3402.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,205.76,santa_rita_de_ibitipoca
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DE JACUTINGA,315930,4863.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,143.94,santa_rita_de_jacutinga
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DE MINAS,315935,7268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,144.46,santa_rita_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DO ITUETO,315950,5457.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,192.41,santa_rita_do_itueto
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA RITA DO SAPUCAÍ,315960,43753.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36750.0,83.99,santa_rita_do_sapucai
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA ROSA DA SERRA,315970,3357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,104.25,santa_rosa_da_serra
01/2021,SUDESTE,MG,MINAS GERAIS,SANTA VITÓRIA,315980,19872.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,123.28,santa_vitoria
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DA VARGEM,315830,7073.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,98.96,santana_da_vargem
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DE CATAGUASES,315840,3891.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,179.9,santana_de_cataguases
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DE PIRAPAMA,315850,7589.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,184.47,santana_de_pirapama
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO DESERTO,315860,3981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,175.83,santana_do_deserto
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO GARAMBÉU,315870,2476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,141.35,santana_do_garambeu
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO JACARÉ,315880,4834.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,72.4,santana_do_jacare
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO MANHUAÇU,315890,8667.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,121.14,santana_do_manhuacu
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO PARAÍSO,315895,35369.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,108.85,santana_do_paraiso
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DO RIACHO,315900,4315.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,162.22,santana_do_riacho
01/2021,SUDESTE,MG,MINAS GERAIS,SANTANA DOS MONTES,315910,3765.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,185.92,santana_dos_montes
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO AMPARO,315990,18613.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,112.82,santo_antonio_do_amparo
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO AVENTUREIRO,316000,3602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,97.16,santo_antonio_do_aventureiro
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO GRAMA,316010,3886.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,180.13,santo_antonio_do_grama
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO ITAMBÉ,316020,3799.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,184.25,santo_antonio_do_itambe
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO JACINTO,316030,11604.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,150.81,santo_antonio_do_jacinto
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO MONTE,316040,28427.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,135.43,santo_antonio_do_monte
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO RETIRO,316045,7297.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,191.85,santo_antonio_do_retiro
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO ANTÔNIO DO RIO ABAIXO,316050,1760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,198.86,santo_antonio_do_rio_abaixo
01/2021,SUDESTE,MG,MINAS GERAIS,SANTO HIPÓLITO,316060,3065.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,228.38,santo_hipolito
01/2021,SUDESTE,MG,MINAS GERAIS,SANTOS DUMONT,316070,46421.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45500.0,98.01,santos_dumont
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO BENTO ABADE,316080,5349.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,196.29,sao_bento_abade
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO BRÁS DO SUAÇUÍ,316090,3754.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,186.46,sao_bras_do_suacui
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO DOMINGOS DAS DORES,316095,5658.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,123.71,sao_domingos_das_dores
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO DOMINGOS DO PRATA,316100,17327.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,121.19,sao_domingos_do_prata
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO FÉLIX DE MINAS,316105,3362.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,208.2,sao_felix_de_minas
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO FRANCISCO,316110,56477.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59500.0,105.35,sao_francisco
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO FRANCISCO DE PAULA,316120,6520.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,161.04,sao_francisco_de_paula
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO FRANCISCO DE SALES,316130,6274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,55.78,sao_francisco_de_sales
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO FRANCISCO DO GLÓRIA,316140,4800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,218.75,sao_francisco_do_gloria
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO GERALDO,316150,12562.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,111.44,sao_geraldo
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO GERALDO DA PIEDADE,316160,3910.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,179.02,sao_geraldo_da_piedade
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO GERALDO DO BAIXIO,316165,4059.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,172.45,sao_geraldo_do_baixio
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,316170,8459.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,124.12,sao_goncalo_do_abaete
01/2021,SUDESTE,MG,MINAS GERAIS,SÃO GONÇALO DO PARÁ,316180,12597.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,111.13,sao_goncalo_do_para
