ibge_municipio,ibge_municipio_7,municipio_nome_ibge,uf_sigla,phase2_eligibility,phase2_mc_score_median,phase2_mc_rank_median,phase2_mc_rank_p05,phase2_mc_rank_p95,phase2_mc_probability_top_decile
510760,5107602,Rondonópolis,MT,eligible_phase2_geodesic_proxy,65.54704284667969,227.0,202.0,253.0,1.0
330227,3302270,Japeri,RJ,eligible_phase2_geodesic_proxy,65.56901550292969,227.0,123.0,363.04998779296875,1.0
411070,4110706,Irati,PR,eligible_phase2_geodesic_proxy,65.19627380371094,229.0,183.0,287.0,1.0
432130,4321303,Taquari,RS,eligible_phase2_geodesic_proxy,65.28794860839844,230.0,184.0,276.0,1.0
250750,2507507,João Pessoa,PB,eligible_phase2_geodesic_proxy,64.86224365234375,231.0,187.0,289.0,1.0
410840,4108403,Francisco Beltrão,PR,eligible_phase2_geodesic_proxy,64.8759765625,232.0,147.0,313.1000061035156,1.0
430780,4307807,Estrela,RS,eligible_phase2_geodesic_proxy,65.18048095703125,232.0,152.0,292.04998779296875,1.0
330360,3303609,Paracambi,RJ,eligible_phase2_geodesic_proxy,65.10061645507812,233.0,191.0,270.0,1.0
330190,3301900,Itaboraí,RJ,eligible_phase2_geodesic_proxy,64.72704315185547,235.5,186.0,299.0,1.0
430300,4303004,Cachoeira do Sul,RS,eligible_phase2_geodesic_proxy,64.68197631835938,238.0,180.0,304.0,1.0
315180,3151800,Poços de Caldas,MG,eligible_phase2_geodesic_proxy,64.77629089355469,238.0,179.9499969482422,302.0,1.0
430660,4306601,Dom Pedrito,RS,eligible_phase2_geodesic_proxy,64.35617065429688,239.0,215.0,274.0,1.0
411820,4118204,Paranaguá,PR,eligible_phase2_geodesic_proxy,64.57254791259766,239.0,229.0,266.0,1.0
430545,4305454,Cidreira,RS,eligible_phase2_geodesic_proxy,64.46122741699219,240.0,124.0,340.04998779296875,1.0
430920,4309209,Gravataí,RS,eligible_phase2_geodesic_proxy,64.60612487792969,240.0,219.0,260.0,1.0
351060,3510609,Carapicuíba,SP,eligible_phase2_geodesic_proxy,64.72315979003906,242.0,87.94999694824219,422.0,0.992
411480,4114807,Marialva,PR,eligible_phase2_geodesic_proxy,64.10851287841797,244.0,197.0,293.0,1.0
291080,2910800,Feira de Santana,BA,eligible_phase2_geodesic_proxy,64.32992553710938,244.0,155.0,355.0,1.0
430280,4302808,Caçapava do Sul,RS,eligible_phase2_geodesic_proxy,64.41280364990234,244.0,172.9499969482422,314.04998779296875,1.0
412550,4125506,São José dos Pinhais,PR,eligible_phase2_geodesic_proxy,64.01240539550781,245.0,171.9499969482422,324.0,1.0
293070,2930709,Simões Filho,BA,eligible_phase2_geodesic_proxy,64.15048217773438,247.0,160.9499969482422,357.0,1.0
240800,2408003,Mossoró,RN,eligible_phase2_geodesic_proxy,63.96658706665039,248.0,217.0,286.0,1.0
292740,2927408,Salvador,BA,eligible_phase2_geodesic_proxy,63.920555114746094,248.0,143.9499969482422,359.1000061035156,1.0
510340,5103403,Cuiabá,MT,eligible_phase2_geodesic_proxy,63.90172576904297,249.0,159.0,355.04998779296875,1.0
350840,3508405,Cabreúva,SP,eligible_phase2_geodesic_proxy,63.95742416381836,249.0,243.0,263.0,1.0
353650,3536505,Paulínia,SP,eligible_phase2_geodesic_proxy,63.91613006591797,249.0,171.9499969482422,319.0,1.0
432250,4322509,Vacaria,RS,eligible_phase2_geodesic_proxy,63.92500305175781,251.0,240.0,264.0,1.0
330250,3302502,Magé,RJ,eligible_phase2_geodesic_proxy,63.78677749633789,252.0,242.0,271.0,1.0
317130,3171303,Viçosa,MG,eligible_phase2_geodesic_proxy,63.67242431640625,252.0,125.0,355.0,1.0
210530,2105302,Imperatriz,MA,eligible_phase2_geodesic_proxy,63.92999267578125,253.0,193.0,318.0,1.0
510790,5107909,Sinop,MT,eligible_phase2_geodesic_proxy,63.5369873046875,253.0,178.0,332.0,1.0
352900,3529005,Marília,SP,eligible_phase2_geodesic_proxy,63.43248748779297,255.0,200.9499969482422,317.0,1.0
352220,3522208,Itapecerica da Serra,SP,eligible_phase2_geodesic_proxy,63.56064224243164,255.0,185.0,337.0,1.0
430040,4300406,Alegrete,RS,eligible_phase2_geodesic_proxy,63.31908416748047,257.0,191.0,319.0,1.0
354670,3546702,Santa Gertrudes,SP,eligible_phase2_geodesic_proxy,63.19622802734375,259.0,207.9499969482422,307.04998779296875,1.0
432000,4320008,Sapucaia do Sul,RS,eligible_phase2_geodesic_proxy,63.09672927856445,259.0,211.0,305.0,1.0
421480,4214805,Rio do Sul,SC,eligible_phase2_geodesic_proxy,63.38202667236328,259.0,170.0,322.0,1.0
355240,3552403,Sumaré,SP,eligible_phase2_geodesic_proxy,63.17491912841797,259.0,138.0,374.04998779296875,1.0
350520,3505203,Bariri,SP,eligible_phase2_geodesic_proxy,63.082672119140625,260.0,171.9499969482422,352.04998779296875,1.0
411840,4118402,Paranavaí,PR,eligible_phase2_geodesic_proxy,63.14863586425781,260.5,199.0,312.0,1.0
431440,4314407,Pelotas,RS,eligible_phase2_geodesic_proxy,62.92250061035156,262.5,151.0,353.04998779296875,1.0
261110,2611101,Petrolina,PE,eligible_phase2_geodesic_proxy,62.56576919555664,266.0,174.0,388.1000061035156,1.0
352140,3521408,Iracemápolis,SP,eligible_phase2_geodesic_proxy,62.59624481201172,267.0,226.0,306.0,1.0
150060,1500602,Altamira,PA,eligible_phase2_geodesic_proxy,62.440032958984375,271.5,192.0,382.0,1.0
412810,4128104,Umuarama,PR,eligible_phase2_geodesic_proxy,62.07745361328125,273.0,206.9499969482422,332.0,1.0
350070,3500709,Agudos,SP,eligible_phase2_geodesic_proxy,62.16689682006836,274.0,203.0,320.0,1.0
351500,3515004,Embu das Artes,SP,eligible_phase2_geodesic_proxy,61.942047119140625,275.0,219.0,358.04998779296875,1.0
314810,3148103,Patrocínio,MG,eligible_phase2_geodesic_proxy,62.009521484375,275.0,199.0,322.04998779296875,1.0
291480,2914802,Itabuna,BA,eligible_phase2_geodesic_proxy,61.73309326171875,276.0,207.9499969482422,336.0,1.0
353300,3533007,Nova Granada,SP,eligible_phase2_geodesic_proxy,61.96921920776367,276.0,233.0,305.0,1.0
350635,3506359,Bertioga,SP,eligible_phase2_geodesic_proxy,61.68667221069336,277.0,227.0,347.0,1.0
522185,5221858,Valparaíso de Goiás,GO,eligible_phase2_geodesic_proxy,61.5650634765625,279.0,227.0,340.04998779296875,1.0
521570,5215702,Palmeiras de Goiás,GO,eligible_phase2_geodesic_proxy,61.437828063964844,281.0,174.8000030517578,368.1000061035156,1.0
150420,1504208,Marabá,PA,eligible_phase2_geodesic_proxy,61.71834182739258,281.5,108.0,467.0,0.977
410150,4101507,Arapongas,PR,eligible_phase2_geodesic_proxy,61.555091857910156,282.0,231.0,312.0,1.0
330030,3300308,Barra do Piraí,RJ,eligible_phase2_geodesic_proxy,61.2408447265625,282.0,252.0,331.1000061035156,1.0
290070,2900702,Alagoinhas,BA,eligible_phase2_geodesic_proxy,61.560821533203125,282.0,216.0,376.04998779296875,1.0
431760,4317608,Santo Antônio da Patrulha,RS,eligible_phase2_geodesic_proxy,61.25185775756836,282.0,264.0,313.0,1.0
350790,3507902,Brotas,SP,eligible_phase2_geodesic_proxy,61.229068756103516,284.0,217.9499969482422,333.0,1.0
350590,3505906,Batatais,SP,eligible_phase2_geodesic_proxy,61.375633239746094,284.0,211.0,327.0,1.0
520140,5201405,Aparecida de Goiânia,GO,eligible_phase2_geodesic_proxy,60.91619110107422,284.0,148.0,409.04998779296875,0.997
355030,3550308,São Paulo,SP,eligible_phase2_geodesic_proxy,60.867374420166016,286.0,171.9499969482422,393.04998779296875,1.0
260790,2607901,Jaboatão dos Guararapes,PE,eligible_phase2_geodesic_proxy,61.45548629760742,286.0,134.0,457.04998779296875,0.982
355250,3552502,Suzano,SP,eligible_phase2_geodesic_proxy,61.1313362121582,286.0,180.0,388.0,1.0
291360,2913606,Ilhéus,BA,eligible_phase2_geodesic_proxy,60.841041564941406,289.0,244.0,339.04998779296875,1.0
354340,3543402,Ribeirão Preto,SP,eligible_phase2_geodesic_proxy,60.58875274658203,289.5,154.0,411.04998779296875,0.997
510704,5107040,Primavera do Leste,MT,eligible_phase2_geodesic_proxy,60.559165954589844,290.0,224.0,371.0,1.0
430100,4301008,ARROIO DO MEIO,RS,eligible_phase2_geodesic_proxy,60.54682159423828,291.0,156.0,394.04998779296875,1.0
292050,2920502,Maracás,BA,eligible_phase2_geodesic_proxy,60.337608337402344,293.0,254.0,337.0,1.0
351820,3518206,Guararapes,SP,eligible_phase2_geodesic_proxy,60.59222412109375,294.0,230.9499969482422,333.0,1.0
315770,3157708,Santa Juliana,MG,eligible_phase2_geodesic_proxy,60.23310089111328,296.0,223.0,364.04998779296875,1.0
353050,3530508,Mococa,SP,eligible_phase2_geodesic_proxy,59.93479919433594,296.0,205.9499969482422,397.0,1.0
521880,5218805,Rio Verde,GO,eligible_phase2_geodesic_proxy,60.06654739379883,296.0,226.9499969482422,360.0,1.0
313940,3139409,Manhuaçu,MG,eligible_phase2_geodesic_proxy,60.244239807128906,297.0,213.9499969482422,357.0,1.0
316720,3167202,Sete Lagoas,MG,eligible_phase2_geodesic_proxy,60.011863708496094,298.0,250.0,349.0,1.0
431848,4318481,SAO JOSE DO HORTENCIO,RS,eligible_phase2_geodesic_proxy,59.99552917480469,298.0,196.0,382.04998779296875,1.0
411125,4111258,Itaperuçu,PR,eligible_phase2_geodesic_proxy,60.015419006347656,299.0,236.9499969482422,387.04998779296875,1.0
354910,3549102,São João da Boa Vista,SP,eligible_phase2_geodesic_proxy,59.80011749267578,299.0,275.0,334.0,1.0
430770,4307708,Esteio,RS,eligible_phase2_geodesic_proxy,59.67869567871094,302.0,251.0,354.04998779296875,1.0
251370,2513703,Santa Rita,PB,eligible_phase2_geodesic_proxy,59.64649963378906,302.0,267.0,345.0,1.0
500325,5003256,Costa Rica,MS,eligible_phase2_geodesic_proxy,59.46210479736328,306.0,231.0,372.04998779296875,1.0
350920,3509205,Cajamar,SP,eligible_phase2_geodesic_proxy,59.336753845214844,306.5,268.0,371.04998779296875,1.0
150553,1505536,Parauapebas,PA,eligible_phase2_geodesic_proxy,59.59107208251953,308.0,150.89999389648438,478.0,0.972
310350,3103504,Araguari,MG,eligible_phase2_geodesic_proxy,59.22137451171875,309.0,259.0,350.0,1.0
350850,3508504,Caçapava,SP,eligible_phase2_geodesic_proxy,59.15251159667969,309.0,243.0,403.0,1.0
313440,3134400,Iturama,MG,eligible_phase2_geodesic_proxy,59.14759826660156,310.0,232.9499969482422,360.0,1.0
330630,3306305,Volta Redonda,RJ,eligible_phase2_geodesic_proxy,58.999053955078125,311.0,249.0,378.1499938964844,1.0
261070,2610707,Paulista,PE,eligible_phase2_geodesic_proxy,59.01161193847656,311.0,192.9499969482422,435.04998779296875,0.993
510515,5105150,Juína,MT,eligible_phase2_geodesic_proxy,58.91082000732422,311.0,283.0,348.0,1.0
110004,1100049,Cacoal,RO,eligible_phase2_geodesic_proxy,58.931400299072266,312.0,221.0,404.0,1.0
431710,4317103,Sant'Ana do Livramento,RS,eligible_phase2_geodesic_proxy,58.70404815673828,312.0,220.9499969482422,409.04998779296875,0.999
315895,3158953,Santana do Paraíso,MG,eligible_phase2_geodesic_proxy,58.895774841308594,312.0,291.0,339.0,1.0
431180,4311809,Marau,RS,eligible_phase2_geodesic_proxy,58.67078399658203,315.0,252.0,373.0,1.0
316370,3163706,São Lourenço,MG,eligible_phase2_geodesic_proxy,58.55788803100586,316.0,242.9499969482422,369.0,1.0
352350,3523503,Itatinga,SP,eligible_phase2_geodesic_proxy,58.183631896972656,319.0,283.0,377.0,1.0
431640,4316402,Rosário do Sul,RS,eligible_phase2_geodesic_proxy,58.223594665527344,321.0,285.0,353.0,1.0
431720,4317202,Santa Rosa,RS,eligible_phase2_geodesic_proxy,58.01632308959961,321.0,203.0,418.04998779296875,1.0
313820,3138203,Lavras,MG,eligible_phase2_geodesic_proxy,58.05024337768555,321.5,203.85000610351562,441.04998779296875,0.991
520005,5200050,Abadia de Goiás,GO,eligible_phase2_geodesic_proxy,58.023704528808594,322.0,279.0,368.0,1.0
330240,3302403,Macaé,RJ,eligible_phase2_geodesic_proxy,57.69244384765625,324.0,237.0,424.0,0.998
354750,3547502,Santa Rita do Passa Quatro,SP,eligible_phase2_geodesic_proxy,57.69285202026367,328.0,273.0,372.0,1.0
261540,2615409,Toritama,PE,eligible_phase2_geodesic_proxy,57.79493713378906,328.0,284.0,404.04998779296875,1.0
310260,3102605,Andradas,MG,eligible_phase2_geodesic_proxy,57.520362854003906,328.5,224.9499969482422,434.0,0.997
330025,3300258,Arraial do Cabo,RJ,eligible_phase2_geodesic_proxy,57.275917053222656,330.0,247.0,407.04998779296875,1.0
353180,3531803,Monte Mor,SP,eligible_phase2_geodesic_proxy,57.39201354980469,330.0,277.0,401.0,1.0
421580,4215802,São Bento do Sul,SC,eligible_phase2_geodesic_proxy,57.00212860107422,332.0,256.95001220703125,406.0,1.0
314480,3144805,Nova Lima,MG,eligible_phase2_geodesic_proxy,57.32586669921875,332.0,318.0,349.0,1.0
431680,4316808,Santa Cruz do Sul,RS,eligible_phase2_geodesic_proxy,57.25457000732422,333.0,251.0,404.0,1.0
431660,4316600,SANANDUVA,RS,eligible_phase2_geodesic_proxy,56.954833984375,333.0,196.9499969482422,442.04998779296875,0.998
350995,3509957,Canas,SP,eligible_phase2_geodesic_proxy,56.73203659057617,336.0,257.8999938964844,413.0,1.0
410180,4101804,Araucária,PR,eligible_phase2_geodesic_proxy,56.71847915649414,338.0,293.0,388.04998779296875,1.0
291955,2919553,Luís Eduardo Magalhães,BA,eligible_phase2_geodesic_proxy,56.80364990234375,338.0,259.0,454.0,0.99
354090,3540903,Pradópolis,SP,eligible_phase2_geodesic_proxy,56.67438507080078,339.0,333.0,354.0,1.0
421550,4215505,Santa Cecília,SC,eligible_phase2_geodesic_proxy,56.611148834228516,339.0,250.9499969482422,420.0,1.0
315670,3156700,Sabará,MG,eligible_phase2_geodesic_proxy,56.4140625,341.0,291.0,397.0,1.0
352240,3522406,Itapeva,SP,eligible_phase2_geodesic_proxy,56.60741424560547,342.5,326.0,375.0,1.0
420820,4208203,Itajaí,SC,eligible_phase2_geodesic_proxy,56.17870330810547,344.0,315.0,383.0,1.0
421950,4219507,Xanxerê,SC,eligible_phase2_geodesic_proxy,56.147247314453125,344.5,228.9499969482422,440.0,0.999
292400,2924009,Paulo Afonso,BA,eligible_phase2_geodesic_proxy,56.054908752441406,346.0,294.95001220703125,415.04998779296875,1.0
310400,3104007,Araxá,MG,eligible_phase2_geodesic_proxy,55.99712371826172,347.0,293.0,413.04998779296875,1.0
521850,5218508,Quirinópolis,GO,eligible_phase2_geodesic_proxy,55.920562744140625,348.0,255.0,432.0,1.0
355480,3554805,Tremembé,SP,eligible_phase2_geodesic_proxy,55.831565856933594,349.0,265.0,442.0,0.996
352340,3523404,Itatiba,SP,eligible_phase2_geodesic_proxy,55.77964782714844,349.0,309.0,404.0,1.0
110028,1100288,Rolim de Moura,RO,eligible_phase2_geodesic_proxy,55.824623107910156,350.0,312.0,381.04998779296875,1.0
320501,3205010,Sooretama,ES,eligible_phase2_geodesic_proxy,55.64484786987305,351.0,327.95001220703125,381.0,1.0
521310,5213103,Mineiros,GO,eligible_phase2_geodesic_proxy,55.60720443725586,351.5,311.0,397.0,1.0
510025,5100250,Alta Floresta,MT,eligible_phase2_geodesic_proxy,55.543792724609375,352.0,229.9499969482422,451.04998779296875,0.997
350740,3507407,Borborema,SP,eligible_phase2_geodesic_proxy,55.609134674072266,352.0,239.0,438.04998779296875,0.999
500660,5006606,Ponta Porã,MS,eligible_phase2_geodesic_proxy,55.7130126953125,353.5,284.0,454.04998779296875,0.992
510792,5107925,Sorriso,MT,eligible_phase2_geodesic_proxy,55.496131896972656,354.5,237.0,501.0,0.947
411690,4116901,Nova Esperança,PR,eligible_phase2_geodesic_proxy,55.310150146484375,355.0,290.95001220703125,414.04998779296875,1.0
431020,4310207,Ijuí,RS,eligible_phase2_geodesic_proxy,55.356178283691406,355.0,287.95001220703125,418.0,1.0
420480,4204806,Curitibanos,SC,eligible_phase2_geodesic_proxy,55.31676483154297,355.0,282.95001220703125,425.0,0.999
354390,3543907,Rio Claro,SP,eligible_phase2_geodesic_proxy,55.230445861816406,356.0,230.89999389648438,484.04998779296875,0.967
432280,4322806,Veranópolis,RS,eligible_phase2_geodesic_proxy,55.091453552246094,359.0,317.0,403.0,1.0
350650,3506508,Birigui,SP,eligible_phase2_geodesic_proxy,54.80516815185547,359.5,271.0,459.0,0.99
315780,3157807,Santa Luzia,MG,eligible_phase2_geodesic_proxy,54.443450927734375,365.0,283.0,463.0,0.989
314700,3147006,Paracatu,MG,eligible_phase2_geodesic_proxy,54.48469543457031,365.5,325.0,412.0,1.0
313720,3137205,Lagoa da Prata,MG,eligible_phase2_geodesic_proxy,54.053802490234375,370.0,268.0,478.0,0.973
355380,3553807,Taquarituba,SP,eligible_phase2_geodesic_proxy,54.07560729980469,370.0,346.0,397.0,1.0
313490,3134905,Jacutinga,MG,eligible_phase2_geodesic_proxy,53.947532653808594,372.0,305.95001220703125,430.0,1.0
351510,3515103,Embu-Guaçu,SP,eligible_phase2_geodesic_proxy,53.88775634765625,372.0,293.0,448.0,0.999
352180,3521804,Itaí,SP,eligible_phase2_geodesic_proxy,53.93050765991211,372.0,300.95001220703125,438.0,1.0
354970,3549706,São José do Rio Pardo,SP,eligible_phase2_geodesic_proxy,53.928428649902344,373.0,266.0,486.04998779296875,0.967
352520,3525201,Jarinu,SP,eligible_phase2_geodesic_proxy,53.88652038574219,373.0,303.95001220703125,466.04998779296875,0.985
353940,3539400,Piratininga,SP,eligible_phase2_geodesic_proxy,53.87882995605469,374.0,361.0,408.0,1.0
355010,3550100,São Manuel,SP,eligible_phase2_geodesic_proxy,53.796546936035156,375.0,325.0,426.0,1.0
293135,2931350,Teixeira de Freitas,BA,eligible_phase2_geodesic_proxy,53.69453430175781,375.5,335.0,423.0,1.0
330470,3304706,Santo Antônio de Pádua,RJ,eligible_phase2_geodesic_proxy,53.577266693115234,376.0,265.95001220703125,473.0,0.987
430760,4307609,Estância Velha,RS,eligible_phase2_geodesic_proxy,53.62339782714844,376.0,347.0,412.04998779296875,1.0
312980,3129806,Ibirité,MG,eligible_phase2_geodesic_proxy,53.65089416503906,377.0,318.0,436.0,1.0
411950,4119509,Piraquara,PR,eligible_phase2_geodesic_proxy,53.50574493408203,378.0,325.0,444.0,0.998
150613,1506138,Redenção,PA,eligible_phase2_geodesic_proxy,53.44190979003906,378.0,307.95001220703125,465.0,0.988
350390,3503901,Arujá,SP,eligible_phase2_geodesic_proxy,53.46928405761719,379.0,278.95001220703125,499.0,0.952
510320,5103205,Colíder,MT,eligible_phase2_geodesic_proxy,53.46412658691406,380.0,366.0,401.0,1.0
352850,3528502,Mairiporã,SP,eligible_phase2_geodesic_proxy,53.47120666503906,380.0,281.0,501.04998779296875,0.947
310160,3101607,Alfenas,MG,eligible_phase2_geodesic_proxy,53.409088134765625,381.0,276.0,474.0,0.988
351110,3511102,Catanduva,SP,eligible_phase2_geodesic_proxy,53.166873931884766,383.0,232.85000610351562,500.0,0.946
230370,2303709,Caucaia,CE,eligible_phase2_geodesic_proxy,53.11600112915039,383.0,216.0,556.0,0.847
210750,2107506,Paço do Lumiar,MA,eligible_phase2_geodesic_proxy,52.79929733276367,385.5,190.0,573.0499877929688,0.812
351840,3518404,Guaratinguetá,SP,eligible_phase2_geodesic_proxy,52.778106689453125,387.0,249.9499969482422,515.0499877929688,0.923
411430,4114302,Mandirituba,PR,eligible_phase2_geodesic_proxy,52.97926330566406,388.0,379.0,402.0,1.0
314930,3149309,Pedro Leopoldo,MG,eligible_phase2_geodesic_proxy,52.5662841796875,391.0,333.0,444.0,1.0
521740,5217401,Pires do Rio,GO,eligible_phase2_geodesic_proxy,52.279815673828125,392.5,271.0,509.04998779296875,0.937
211120,2111201,São José de Ribamar,MA,eligible_phase2_geodesic_proxy,52.44479751586914,392.5,229.9499969482422,562.0,0.836
311050,3110509,Camanducaia,MG,eligible_phase2_geodesic_proxy,52.5079345703125,392.5,359.0,426.0,1.0
311000,3110004,Caeté,MG,eligible_phase2_geodesic_proxy,52.40550994873047,393.0,306.0,469.0,0.997
312300,3123007,Dores de Campos,MG,eligible_phase2_geodesic_proxy,52.398067474365234,394.0,334.0,453.0,0.999
353550,3535507,Paraguaçu Paulista,SP,eligible_phase2_geodesic_proxy,52.26417541503906,396.5,349.0,446.0,1.0
280060,2800605,Barra dos Coqueiros,SE,eligible_phase2_geodesic_proxy,52.023231506347656,397.0,328.0,490.0,0.97
412820,4128203,União da Vitória,PR,eligible_phase2_geodesic_proxy,51.971824645996094,397.0,371.0,429.0,1.0
432260,4322608,Venâncio Aires,RS,eligible_phase2_geodesic_proxy,52.03874969482422,397.0,311.0,479.0,0.98
351220,3512209,Conchal,SP,eligible_phase2_geodesic_proxy,51.90045166015625,399.0,356.0,447.0,0.998
353200,3532009,Morungaba,SP,eligible_phase2_geodesic_proxy,51.846282958984375,401.0,350.0,450.0,1.0
353730,3537305,Penápolis,SP,eligible_phase2_geodesic_proxy,51.75536346435547,401.0,355.0,441.0,1.0
412180,4121802,Ribeirão Claro,PR,eligible_phase2_geodesic_proxy,51.74745178222656,402.0,340.0,447.0,1.0
352100,3521002,Iperó,SP,eligible_phase2_geodesic_proxy,51.56157302856445,402.0,341.95001220703125,483.0,0.979
430940,4309407,Guaporé,RS,eligible_phase2_geodesic_proxy,51.79906463623047,402.0,292.95001220703125,493.0,0.961
261250,2612505,Santa Cruz do Capibaribe,PE,eligible_phase2_geodesic_proxy,51.580047607421875,403.0,343.0,463.04998779296875,0.999
351200,3512001,Colina,SP,eligible_phase2_geodesic_proxy,51.55006408691406,404.0,324.95001220703125,476.0,0.991
351518,3515186,Espírito Santo do Pinhal,SP,eligible_phase2_geodesic_proxy,51.641387939453125,404.0,321.95001220703125,478.0,0.987
354680,3546801,Santa Isabel,SP,eligible_phase2_geodesic_proxy,51.368682861328125,406.0,357.0,479.0,0.984
430690,4306908,Encruzilhada do Sul,RS,eligible_phase2_geodesic_proxy,51.471717834472656,407.0,335.95001220703125,477.04998779296875,0.977
521800,5218003,Porangatu,GO,eligible_phase2_geodesic_proxy,51.289066314697266,408.0,362.0,455.0,0.998
352270,3522703,Itápolis,SP,eligible_phase2_geodesic_proxy,51.347923278808594,408.0,263.8500061035156,548.0,0.855
411350,4113502,Loanda,PR,eligible_phase2_geodesic_proxy,51.1513671875,409.0,345.0,464.0,0.999
431350,4313508,Osório,RS,eligible_phase2_geodesic_proxy,51.21622085571289,409.0,351.0,462.0,0.993
354060,3540606,Porto Feliz,SP,eligible_phase2_geodesic_proxy,51.361854553222656,409.5,316.95001220703125,501.0,0.945
353860,3538600,Piracaia,SP,eligible_phase2_geodesic_proxy,51.17124938964844,410.0,308.95001220703125,494.0,0.959
421660,4216602,São José,SC,eligible_phase2_geodesic_proxy,51.30434036254883,410.0,329.0,489.04998779296875,0.965
431990,4319901,Sapiranga,RS,eligible_phase2_geodesic_proxy,51.1090087890625,411.0,352.0,465.04998779296875,0.992
421970,4219705,Xaxim,SC,eligible_phase2_geodesic_proxy,51.05604553222656,412.0,371.0,454.04998779296875,1.0
521975,5219753,Santo Antônio do Descoberto,GO,eligible_phase2_geodesic_proxy,50.893836975097656,413.0,362.0,472.04998779296875,0.996
312870,3128709,Guaxupé,MG,eligible_phase2_geodesic_proxy,51.01627731323242,413.0,338.0,483.04998779296875,0.981
521380,5213806,Morrinhos,GO,eligible_phase2_geodesic_proxy,50.656131744384766,413.0,338.0,471.0,0.993
510180,5101803,Barra do Garças,MT,eligible_phase2_geodesic_proxy,50.95177459716797,414.0,342.0,475.0,0.996
430190,4301909,Barra do Ribeiro,RS,eligible_phase2_geodesic_proxy,50.82716369628906,415.0,300.0,510.04998779296875,0.931
