osm_feature_id,osm_type,osm_id,name,operator,brand,latitude,longitude,source,valid_coordinates
node/990041463,node,990041463,Pacheco,,,-19.8583207,-43.9628214,OpenStreetMap amenity=pharmacy,True
node/992717682,node,992717682,Drogaria Araujo,,Drogaria Araujo,-19.9349562,-43.9246741,OpenStreetMap amenity=pharmacy,True
node/993280144,node,993280144,Drogaria Raia,,,-19.8892185,-43.9302913,OpenStreetMap amenity=pharmacy,True
node/994602741,node,994602741,Nissei Shopping Palladium,,,-25.4776887,-49.2914231,OpenStreetMap amenity=pharmacy,True
node/1004294183,node,1004294183,ASFAD,,,-19.9242731,-43.9223031,OpenStreetMap amenity=pharmacy,True
node/1005791051,node,1005791051,Droga Zap,,,-19.925569,-43.9244202,OpenStreetMap amenity=pharmacy,True
node/1005874844,node,1005874844,Araújo,,,-19.9279094,-43.9279634,OpenStreetMap amenity=pharmacy,True
node/1012474888,node,1012474888,Farmácia Maratá,,,-29.5493043,-51.5574374,OpenStreetMap amenity=pharmacy,True
node/1014167319,node,1014167319,Essencia Vitae,,,-12.2556628,-38.9585792,OpenStreetMap amenity=pharmacy,True
node/1014333276,node,1014333276,Magistral,,,-22.0103457,-47.890232,OpenStreetMap amenity=pharmacy,True
node/1021521803,node,1021521803,,,,-7.043552,-34.845401,OpenStreetMap amenity=pharmacy,True
node/1021522959,node,1021522959,Farmacia KiFarma,,,-7.044277,-34.844493,OpenStreetMap amenity=pharmacy,True
node/1024488064,node,1024488064,Farma Total,,,-25.50622,-49.1720488,OpenStreetMap amenity=pharmacy,True
node/1025631589,node,1025631589,Panvel,,Panvel,-29.7659162,-51.1456652,OpenStreetMap amenity=pharmacy,True
node/1028957865,node,1028957865,Pague Menos,,Pague Menos,-7.097101,-34.834786,OpenStreetMap amenity=pharmacy,True
node/1029633397,node,1029633397,,,,-19.9324477,-43.9777804,OpenStreetMap amenity=pharmacy,True
node/1031943563,node,1031943563,Farmacia Nissei,,,-25.0935183,-50.1558824,OpenStreetMap amenity=pharmacy,True
node/1031943860,node,1031943860,,,,-25.0903485,-50.1640108,OpenStreetMap amenity=pharmacy,True
node/1031943863,node,1031943863,Farmacia Erva Doce,,,-25.0902901,-50.1614726,OpenStreetMap amenity=pharmacy,True
node/1032425715,node,1032425715,Variedades Centenário,,,-29.7758978,-51.147691,OpenStreetMap amenity=pharmacy,True
node/1032425843,node,1032425843,Megafarma,,,-29.7866471,-51.1411329,OpenStreetMap amenity=pharmacy,True
node/1037853533,node,1037853533,,,,-28.5994853,-49.4256321,OpenStreetMap amenity=pharmacy,True
node/1042114632,node,1042114632,Araújo,,,-19.966911,-43.9437485,OpenStreetMap amenity=pharmacy,True
node/1057760270,node,1057760270,Farmafórmula,,,-5.815572,-35.2065073,OpenStreetMap amenity=pharmacy,True
node/1057760303,node,1057760303,Drogaria Globo,,Drogaria Globo,-5.8155901,-35.2064367,OpenStreetMap amenity=pharmacy,True
node/1057826825,node,1057826825,Drogaria Globo,,Drogaria Globo,-5.8418371,-35.2125225,OpenStreetMap amenity=pharmacy,True
node/1057871885,node,1057871885,PharmaTotal,,,-25.5223911,-49.2008316,OpenStreetMap amenity=pharmacy,True
node/1065872138,node,1065872138,Drogaria Tio Luiz,,,-23.5704075,-46.6554145,OpenStreetMap amenity=pharmacy,True
node/1066859189,node,1066859189,Farmácio Orthomolecular,,,-23.5718417,-46.6539957,OpenStreetMap amenity=pharmacy,True
node/1069304962,node,1069304962,Panvel,,Panvel,-29.3776986,-51.1131356,OpenStreetMap amenity=pharmacy,True
node/1071386918,node,1071386918,Pague Menos,,Pague Menos,-10.9336321,-37.0542637,OpenStreetMap amenity=pharmacy,True
node/1072851522,node,1072851522,Farmácia Mais Econômica,,,-29.6852167,-51.1353992,OpenStreetMap amenity=pharmacy,True
node/1072851612,node,1072851612,Farmácia Capilé,,,-29.6857891,-51.1371368,OpenStreetMap amenity=pharmacy,True
node/1073032901,node,1073032901,Farmácia Capilé,,,-29.7669885,-51.1438731,OpenStreetMap amenity=pharmacy,True
node/1073407239,node,1073407239,Farmácia Capilé,,,-29.7778761,-51.1273368,OpenStreetMap amenity=pharmacy,True
node/1073407508,node,1073407508,Farmácia Capilé,,,-29.7699972,-51.134031,OpenStreetMap amenity=pharmacy,True
node/1073408593,node,1073408593,Agafarma,,Agafarma,-29.7729219,-51.1324686,OpenStreetMap amenity=pharmacy,True
node/1074531061,node,1074531061,Farmácia Mais Econômica,,,-29.7685524,-51.1452964,OpenStreetMap amenity=pharmacy,True
node/1078079803,node,1078079803,Super Farmácia Popular,Farmácias Capilé,,-29.7666747,-51.1457093,OpenStreetMap amenity=pharmacy,True
node/1078964232,node,1078964232,Farmácias Marin,,,-29.7659791,-51.1459009,OpenStreetMap amenity=pharmacy,True
node/1079047166,node,1079047166,Pague Menos,,Pague Menos,-10.9253485,-37.0570633,OpenStreetMap amenity=pharmacy,True
node/1080520342,node,1080520342,Farmácias Beira Mar,,,-10.971928,-37.0634892,OpenStreetMap amenity=pharmacy,True
node/1080539826,node,1080539826,,,,-5.8388706,-35.2167002,OpenStreetMap amenity=pharmacy,True
node/1080973829,node,1080973829,Farmácia Universitária,,,-21.7734424,-43.3706945,OpenStreetMap amenity=pharmacy,True
node/1083015232,node,1083015232,Amphora,,,-19.9226964,-43.9242492,OpenStreetMap amenity=pharmacy,True
node/1083582986,node,1083582986,Florênça,,,-16.7316408,-49.3079488,OpenStreetMap amenity=pharmacy,True
node/1087270719,node,1087270719,Irmã Dulce,,,-5.8258406,-35.2161299,OpenStreetMap amenity=pharmacy,True
node/1089383494,node,1089383494,Farmácia Capilé,,,-29.7673679,-51.1455582,OpenStreetMap amenity=pharmacy,True
node/1089383794,node,1089383794,Maxi Farmácia Descontão,,,-29.7665834,-51.1457349,OpenStreetMap amenity=pharmacy,True
node/1095266785,node,1095266785,Distribuidora Parmera,,,-25.550231,-49.1956398,OpenStreetMap amenity=pharmacy,True
node/1095266859,node,1095266859,Drogaria Paraná,,,-25.5491109,-49.1963855,OpenStreetMap amenity=pharmacy,True
node/1095605854,node,1095605854,Drogaria Santos,,,-29.7486543,-51.1475939,OpenStreetMap amenity=pharmacy,True
node/1095606111,node,1095606111,Farmácia Futura,,,-29.7387288,-51.1458037,OpenStreetMap amenity=pharmacy,True
node/1097319882,node,1097319882,Pacheco,,Pacheco,-19.9310568,-43.9594802,OpenStreetMap amenity=pharmacy,True
node/1103822771,node,1103822771,Farmácia São Jerônimo,,,-29.7200116,-51.130159,OpenStreetMap amenity=pharmacy,True
node/1105188917,node,1105188917,Drogarias Pacheco,,,-22.8127809,-43.2075053,OpenStreetMap amenity=pharmacy,True
node/1105525440,node,1105525440,Ortopedia Central,,,-12.2557658,-38.9539508,OpenStreetMap amenity=pharmacy,True
node/1105716516,node,1105716516,Pronto Farmácia,,,-29.769636,-51.1367197,OpenStreetMap amenity=pharmacy,True
node/1106969578,node,1106969578,Farmácia Tchê,,,-29.5920762,-51.1605586,OpenStreetMap amenity=pharmacy,True
node/1109900852,node,1109900852,Farmácia Genérica,,,-15.8359118,-47.8346711,OpenStreetMap amenity=pharmacy,True
node/1109900904,node,1109900904,Drogaria Rosário,,,-15.8353823,-47.8339917,OpenStreetMap amenity=pharmacy,True
node/1110200681,node,1110200681,Farmacia Rosário,,,-22.00225,-47.9031495,OpenStreetMap amenity=pharmacy,True
node/1112364295,node,1112364295,Farmácia Santa Clara,,,-29.7543869,-51.0979886,OpenStreetMap amenity=pharmacy,True
node/1114470651,node,1114470651,Drogasil,,Drogasil,-15.8576681,-47.831624,OpenStreetMap amenity=pharmacy,True
node/1117854902,node,1117854902,Farmacenter,,,-29.7701193,-51.1316411,OpenStreetMap amenity=pharmacy,True
node/1119524130,node,1119524130,OrtoShopp,,,-12.2557683,-38.9540718,OpenStreetMap amenity=pharmacy,True
node/1119533689,node,1119533689,,,,-12.2581251,-38.9579694,OpenStreetMap amenity=pharmacy,True
node/1120711871,node,1120711871,Droga Raia,,Droga Raia,-19.9631034,-43.949615,OpenStreetMap amenity=pharmacy,True
node/1122881285,node,1122881285,Farmácia São José,,,-4.323731,-40.7102036,OpenStreetMap amenity=pharmacy,True
node/1123398044,node,1123398044,Drogaria São Paulo,,,-23.5522828,-46.6969098,OpenStreetMap amenity=pharmacy,True
node/1124182044,node,1124182044,Drogalíder,,,-18.8907544,-48.2858206,OpenStreetMap amenity=pharmacy,True
node/1126292442,node,1126292442,Farmácia Descontão,,,-29.7652508,-51.1460812,OpenStreetMap amenity=pharmacy,True
node/1126636533,node,1126636533,Drogaria Delta,,,-29.7122808,-51.110711,OpenStreetMap amenity=pharmacy,True
node/1126893655,node,1126893655,Farmácia Borba,,,-29.7523779,-51.0931428,OpenStreetMap amenity=pharmacy,True
node/1127223474,node,1127223474,Descontão Farmácia,,,-29.7551328,-51.099932,OpenStreetMap amenity=pharmacy,True
node/1127223519,node,1127223519,Farmácias Capilé,,,-29.7538876,-51.0975105,OpenStreetMap amenity=pharmacy,True
node/1127223614,node,1127223614,Agafarma,,Agafarma,-29.7515744,-51.0970458,OpenStreetMap amenity=pharmacy,True
node/1128001216,node,1128001216,Farmácias Capilé,,,-29.7549387,-51.100609,OpenStreetMap amenity=pharmacy,True
node/1129400468,node,1129400468,Farma MiX,,,-11.3031678,-41.8584142,OpenStreetMap amenity=pharmacy,True
node/1138335049,node,1138335049,Agafarma,,Agafarma,-29.9537466,-51.1761459,OpenStreetMap amenity=pharmacy,True
node/1138733464,node,1138733464,Multtt Farma Center,,,-20.6583094,-40.4970668,OpenStreetMap amenity=pharmacy,True
node/1139972320,node,1139972320,Panvel,,Panvel,-30.028462,-51.1699793,OpenStreetMap amenity=pharmacy,True
node/1143281449,node,1143281449,Vitoria,,,-22.8227354,-47.0700358,OpenStreetMap amenity=pharmacy,True
node/1143281453,node,1143281453,Drogasil,,Drogasil,-22.8347654,-47.0788463,OpenStreetMap amenity=pharmacy,True
node/1144704531,node,1144704531,,,,-24.7329384,-53.7410268,OpenStreetMap amenity=pharmacy,True
node/1145406160,node,1145406160,Farmô,,,-12.2557901,-38.9572628,OpenStreetMap amenity=pharmacy,True
node/1145406164,node,1145406164,A Fórmula,,,-12.2557899,-38.9571716,OpenStreetMap amenity=pharmacy,True
node/1145453570,node,1145453570,Pague Menos,,Pague Menos,-12.255051,-38.9596231,OpenStreetMap amenity=pharmacy,True
node/1145810116,node,1145810116,Pague Menos,,Pague Menos,-22.8981031,-43.3517288,OpenStreetMap amenity=pharmacy,True
node/1147587906,node,1147587906,Farmácia Cibien,,,-20.3353924,-40.2972479,OpenStreetMap amenity=pharmacy,True
node/1148140455,node,1148140455,Callfarma,,,-25.4373511,-49.2744888,OpenStreetMap amenity=pharmacy,True
node/1148140458,node,1148140458,Nissei,,,-25.4370023,-49.2746604,OpenStreetMap amenity=pharmacy,True
node/1148140497,node,1148140497,Nissei,,,-25.4428687,-49.2718816,OpenStreetMap amenity=pharmacy,True
node/1148140502,node,1148140502,Bortolletto Ltda,,,-25.4437115,-49.2710019,OpenStreetMap amenity=pharmacy,True
node/1148141553,node,1148141553,Farma Sesi,,,-26.8866885,-49.0831298,OpenStreetMap amenity=pharmacy,True
node/1148411399,node,1148411399,Droga Center,,,-29.7803102,-51.1472214,OpenStreetMap amenity=pharmacy,True
node/1149306135,node,1149306135,Magistrallis Farmácia de Manipulação,,,-30.0271232,-51.1815134,OpenStreetMap amenity=pharmacy,True
node/1151801598,node,1151801598,Drogaria São Paulo,,Drogaria São Paulo,-13.0044125,-38.5181293,OpenStreetMap amenity=pharmacy,True
node/1151839528,node,1151839528,Farmácia Vitória,,,-12.2846117,-38.9574432,OpenStreetMap amenity=pharmacy,True
node/1151839530,node,1151839530,Drograria Uni Supra,,,-12.2839507,-38.9574839,OpenStreetMap amenity=pharmacy,True
node/1153574004,node,1153574004,Padrão,,,-23.0107572,-43.3291155,OpenStreetMap amenity=pharmacy,True
node/1162976760,node,1162976760,Supry Farma,,,3.8470885,-51.8365799,OpenStreetMap amenity=pharmacy,True
node/1162982738,node,1162982738,,,,3.8482694,-51.8333638,OpenStreetMap amenity=pharmacy,True
node/1162982743,node,1162982743,,,,3.8485377,-51.8331991,OpenStreetMap amenity=pharmacy,True
node/1164060325,node,1164060325,Farmácia Capilé,,,-29.7621313,-51.147552,OpenStreetMap amenity=pharmacy,True
node/1166810570,node,1166810570,Drogaria Popular,,,-15.8182465,-47.8957528,OpenStreetMap amenity=pharmacy,True
node/1180385483,node,1180385483,Drogamil,,,-22.9362735,-43.1751853,OpenStreetMap amenity=pharmacy,True
node/1180395497,node,1180395497,Drogaria,,,-22.9373335,-43.177737,OpenStreetMap amenity=pharmacy,True
node/1180396851,node,1180396851,Droga Raia,,Droga Raia,-22.9355818,-43.1749277,OpenStreetMap amenity=pharmacy,True
node/1181074476,node,1181074476,Droga Raia,,Droga Raia,-19.967939,-43.964426,OpenStreetMap amenity=pharmacy,True
node/1181074572,node,1181074572,Drogaria Araújo,,,-19.9682012,-43.9646405,OpenStreetMap amenity=pharmacy,True
node/1185122365,node,1185122365,Pacheco,,Pacheco,-22.903156,-43.1781777,OpenStreetMap amenity=pharmacy,True
node/1186720896,node,1186720896,Pacheco,,Pacheco,-22.944954,-43.1825343,OpenStreetMap amenity=pharmacy,True
node/1186760565,node,1186760565,Farmácia Sulbrasileira,,,-29.7344737,-51.1414372,OpenStreetMap amenity=pharmacy,True
node/1186760570,node,1186760570,Capilé,,,-29.7392539,-51.1485092,OpenStreetMap amenity=pharmacy,True
node/1187727884,node,1187727884,Viva Bem,Viva Bem,,-22.8620338,-43.3721407,OpenStreetMap amenity=pharmacy,True
node/1200933888,node,1200933888,Super Farmácia Popular,,,-29.6836314,-51.1308165,OpenStreetMap amenity=pharmacy,True
node/1201086316,node,1201086316,Bula Manipulação,,,-29.6880385,-51.1290682,OpenStreetMap amenity=pharmacy,True
node/1216229483,node,1216229483,Farma Total,,,-25.4364541,-49.2882167,OpenStreetMap amenity=pharmacy,True
node/1227300325,node,1227300325,Drogaria Farmacro,,,-29.6852605,-51.1355384,OpenStreetMap amenity=pharmacy,True
node/1231573286,node,1231573286,Raia,,,-19.9376513,-43.938358,OpenStreetMap amenity=pharmacy,True
node/1236544738,node,1236544738,Panvel,,Panvel,-29.6834675,-51.1299724,OpenStreetMap amenity=pharmacy,True
node/1236544794,node,1236544794,Mais Econômica,,,-29.6837841,-51.1301252,OpenStreetMap amenity=pharmacy,True
node/1236544921,node,1236544921,Maxxi Econômica,,,-29.683756,-51.1298881,OpenStreetMap amenity=pharmacy,True
node/1237814780,node,1237814780,Passeio,,,-22.9117369,-43.1743115,OpenStreetMap amenity=pharmacy,True
node/1237886064,node,1237886064,Drogaria Cristal,,,-22.9080231,-43.1754605,OpenStreetMap amenity=pharmacy,True
node/1238759551,node,1238759551,Adonay,,,-15.2568571,-40.2475619,OpenStreetMap amenity=pharmacy,True
node/1243941777,node,1243941777,Panvel Express,,Panvel,-30.0381756,-51.2213889,OpenStreetMap amenity=pharmacy,True
node/1250718420,node,1250718420,Panvel,,Panvel,-30.0262001,-51.2156839,OpenStreetMap amenity=pharmacy,True
node/1251245220,node,1251245220,,,,-29.8177447,-51.1549054,OpenStreetMap amenity=pharmacy,True
node/1256289378,node,1256289378,Farmácia União,,,-14.2085514,-41.6674812,OpenStreetMap amenity=pharmacy,True
node/1262174989,node,1262174989,Drogaria Araujo,,Drogaria Araujo,-19.9156323,-43.9403377,OpenStreetMap amenity=pharmacy,True
node/1297609822,node,1297609822,Centrofarma,,,-14.2054156,-41.6686454,OpenStreetMap amenity=pharmacy,True
node/1307079031,node,1307079031,,,,-19.9436369,-44.056643,OpenStreetMap amenity=pharmacy,True
node/1312597091,node,1312597091,Farmácia Santo Antônio,,,-14.2027655,-41.6636056,OpenStreetMap amenity=pharmacy,True
node/1312597158,node,1312597158,Farmácia São Camilo,,,-14.2063193,-41.6654629,OpenStreetMap amenity=pharmacy,True
node/1312597228,node,1312597228,Farmácia Popular do Brasil,,,-14.2029676,-41.6636563,OpenStreetMap amenity=pharmacy,True
node/1312597267,node,1312597267,A Terapêutica,,,-14.2076993,-41.6661732,OpenStreetMap amenity=pharmacy,True
node/1325775302,node,1325775302,Boa Saúde,,,-22.9144841,-43.1897233,OpenStreetMap amenity=pharmacy,True
node/1326976826,node,1326976826,Farmácia Santo Antônio,,,-14.2099958,-41.670051,OpenStreetMap amenity=pharmacy,True
node/1326976835,node,1326976835,Farmácia Centenário,,,-14.2109099,-41.672258,OpenStreetMap amenity=pharmacy,True
node/1327062899,node,1327062899,,,,-15.8619766,-48.0765354,OpenStreetMap amenity=pharmacy,True
node/1327066042,node,1327066042,,,,-15.7835906,-47.931169,OpenStreetMap amenity=pharmacy,True
node/1341313285,node,1341313285,,,,-22.6301219,-46.0204792,OpenStreetMap amenity=pharmacy,True
node/1341770594,node,1341770594,Drogaria Cavalcante,,,-13.797466,-47.4600532,OpenStreetMap amenity=pharmacy,True
node/1355714214,node,1355714214,Farmácia Marechal,,,-25.4869373,-49.2235113,OpenStreetMap amenity=pharmacy,True
node/1364486696,node,1364486696,Dassete,,,-25.4441352,-49.2830251,OpenStreetMap amenity=pharmacy,True
node/1365428471,node,1365428471,Cordeiro,,,-12.6026073,-38.9637096,OpenStreetMap amenity=pharmacy,True
node/1373309539,node,1373309539,Flexfarma,,,-3.0820283,-60.0137908,OpenStreetMap amenity=pharmacy,True
node/1373309540,node,1373309540,Farmabem,,,-3.0823845,-60.0134556,OpenStreetMap amenity=pharmacy,True
node/1373309549,node,1373309549,Santo Rémedio,,,-3.0815917,-60.0139303,OpenStreetMap amenity=pharmacy,True
node/1373309551,node,1373309551,Farmabem,,,-3.0698456,-60.0055469,OpenStreetMap amenity=pharmacy,True
node/1373369622,node,1373369622,Farmabem,,,-3.0868375,-60.0168466,OpenStreetMap amenity=pharmacy,True
node/1374273904,node,1374273904,Droga Raia,,Droga Raia,-22.9834359,-43.2175435,OpenStreetMap amenity=pharmacy,True
node/1374286477,node,1374286477,Droga Raia,,,-22.9860632,-43.2278271,OpenStreetMap amenity=pharmacy,True
node/1374288972,node,1374288972,Drogaria Cristal,Drogaria Cristal,,-22.9832483,-43.2261695,OpenStreetMap amenity=pharmacy,True
node/1375397086,node,1375397086,Drogaria São Paulo,,Drogaria São Paulo,-20.5325092,-47.396341,OpenStreetMap amenity=pharmacy,True
node/1377827839,node,1377827839,Efetiva Farmácia de Manipulação,,,-25.5411029,-49.1962951,OpenStreetMap amenity=pharmacy,True
node/1389694639,node,1389694639,Droga Raia,,Droga Raia,-25.4276808,-49.2474957,OpenStreetMap amenity=pharmacy,True
node/1398057020,node,1398057020,Farmácia Popular do Brasil,,,-30.041938,-51.2078537,OpenStreetMap amenity=pharmacy,True
node/1398746510,node,1398746510,Farmais,,,-30.0272691,-51.1897886,OpenStreetMap amenity=pharmacy,True
node/1398746511,node,1398746511,Panvel,,Panvel,-30.0274395,-51.1898702,OpenStreetMap amenity=pharmacy,True
node/1399910250,node,1399910250,Drogaria Amadeus,,,-5.8711917,-35.181679,OpenStreetMap amenity=pharmacy,True
node/1416771151,node,1416771151,Estela,,,-27.661132,-48.5016683,OpenStreetMap amenity=pharmacy,True
node/1424233364,node,1424233364,Lufarma,,,-10.8573556,-37.0581421,OpenStreetMap amenity=pharmacy,True
node/1437608780,node,1437608780,Panvel,,Panvel,-27.5968451,-48.5528792,OpenStreetMap amenity=pharmacy,True
node/1439259213,node,1439259213,Nissei,,,-25.5377324,-49.2043144,OpenStreetMap amenity=pharmacy,True
node/1440307284,node,1440307284,Farma & Farma,,,-27.6809069,-48.4935641,OpenStreetMap amenity=pharmacy,True
node/1448571201,node,1448571201,Farmácia Nossa Senhora do Rosário,,,-12.6028792,-38.9633096,OpenStreetMap amenity=pharmacy,True
node/1448719949,node,1448719949,Farmácia do Nabil,,,-27.6030597,-48.5269699,OpenStreetMap amenity=pharmacy,True
node/1449650709,node,1449650709,Alternativa,,,-15.2541617,-40.2395616,OpenStreetMap amenity=pharmacy,True
